id;person_id;building_id;scandate;scantime;in_out;created_at;updated_at
979;31;1;2023-03-14;9:51:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
980;31;1;2023-03-14;17:39:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
981;18;4;2023-03-14;6:32:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
982;18;4;2023-03-14;18:18:59;out;2023-03-27 15:12:47;2023-03-27 15:12:47
983;62;4;2023-03-14;6:15:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
984;62;4;2023-03-14;18:33:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
985;77;1;2023-03-14;6:33:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
986;77;1;2023-03-14;16:57:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
987;53;2;2023-03-14;9:55:15;in;2023-03-27 15:12:47;2023-03-27 15:12:47
988;60;4;2023-03-14;8:24:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
989;60;4;2023-03-14;20:43:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
990;34;2;2023-03-14;10:53:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
991;34;2;2023-03-14;16:42:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
992;51;2;2023-03-14;8:39:32;in;2023-03-27 15:12:47;2023-03-27 15:12:47
993;51;2;2023-03-14;15:21:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
994;57;3;2023-03-14;10:23:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
995;57;3;2023-03-14;19:03:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
996;63;4;2023-03-14;8:33:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
997;63;4;2023-03-14;17:52:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
998;55;1;2023-03-14;10:12:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
999;55;1;2023-03-14;15:28:20;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1000;4;5;2023-03-14;7:32:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1001;4;5;2023-03-14;20:38:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1002;35;3;2023-03-14;8:34:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1003;35;3;2023-03-14;20:56:26;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1004;66;1;2023-03-14;7:15:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1005;66;1;2023-03-14;19:39:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1006;39;2;2023-03-14;10:52:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1007;39;2;2023-03-14;19:47:02;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1008;36;5;2023-03-14;7:24:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1009;36;5;2023-03-14;16:56:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1010;70;5;2023-03-14;6:37:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1011;70;5;2023-03-14;17:18:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1012;52;5;2023-03-14;6:50:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1013;78;3;2023-03-14;8:04:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1014;78;3;2023-03-14;18:03:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1015;23;2;2023-03-14;8:17:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1016;27;1;2023-03-14;8:09:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1017;27;1;2023-03-14;17:48:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1018;79;2;2023-03-14;7:36:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1019;79;2;2023-03-14;15:42:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1020;47;5;2023-03-14;8:54:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1021;47;5;2023-03-14;20:30:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1022;59;5;2023-03-14;6:50:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1023;59;5;2023-03-14;15:51:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1024;29;4;2023-03-14;8:58:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1025;29;4;2023-03-14;15:26:04;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1026;25;3;2023-03-14;9:39:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1027;25;3;2023-03-14;17:06:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1028;3;3;2023-03-14;6:34:09;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1029;3;3;2023-03-14;19:47:21;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1030;46;2;2023-03-14;8:48:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1031;2;1;2023-03-14;9:55:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1032;2;1;2023-03-14;15:09:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1033;43;2;2023-03-14;8:49:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1034;43;2;2023-03-14;17:28:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1035;56;3;2023-03-14;7:25:34;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1036;56;3;2023-03-14;18:25:44;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1037;8;4;2023-03-14;9:53:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1038;8;4;2023-03-14;19:03:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1039;61;2;2023-03-14;6:40:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1040;61;2;2023-03-14;20:35:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1041;40;5;2023-03-14;7:12:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1042;40;5;2023-03-14;19:33:26;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1043;19;1;2023-03-14;10:39:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1044;19;1;2023-03-14;15:52:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1045;50;1;2023-03-14;10:21:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1046;50;1;2023-03-14;20:19:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1047;54;4;2023-03-15;10:55:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1048;54;4;2023-03-15;17:27:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1049;44;2;2023-03-15;7:42:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1050;44;2;2023-03-15;20:03:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1051;45;1;2023-03-15;6:32:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1052;45;1;2023-03-15;18:29:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1053;10;3;2023-03-15;9:46:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1054;10;3;2023-03-15;19:40:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1055;24;4;2023-03-15;10:44:57;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1056;24;4;2023-03-15;15:22:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1057;65;5;2023-03-15;7:41:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1058;65;5;2023-03-15;18:13:41;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1059;73;3;2023-03-15;6:11:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1060;73;3;2023-03-15;20:06:56;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1061;16;2;2023-03-15;6:45:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1062;16;2;2023-03-15;20:59:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1063;9;1;2023-03-15;7:15:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1064;9;1;2023-03-15;18:21:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1065;7;1;2023-03-15;7:54:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1066;74;5;2023-03-15;8:02:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1067;74;5;2023-03-15;18:07:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1068;1;3;2023-03-15;6:36:39;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1069;1;3;2023-03-15;16:25:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1070;30;4;2023-03-15;8:06:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1071;30;4;2023-03-15;16:02:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1072;49;1;2023-03-15;10:26:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1073;49;1;2023-03-15;15:42:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1074;15;2;2023-03-15;9:16:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1075;15;2;2023-03-15;15:27:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1076;69;4;2023-03-15;7:47:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1077;69;4;2023-03-15;17:23:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1078;41;3;2023-03-15;7:48:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1079;68;1;2023-03-15;7:22:47;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1080;68;1;2023-03-15;19:32:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1081;22;2;2023-03-15;6:42:04;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1082;22;2;2023-03-15;15:43:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1083;76;2;2023-03-15;8:38:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1084;76;2;2023-03-15;20:07:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1085;58;2;2023-03-15;8:09:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1086;58;2;2023-03-15;15:23:48;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1087;11;4;2023-03-15;9:02:59;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1088;11;4;2023-03-15;19:41:54;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1089;20;1;2023-03-15;6:12:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1090;20;1;2023-03-15;15:28:08;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1091;72;5;2023-03-15;8:57:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1092;72;5;2023-03-15;15:24:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1093;14;2;2023-03-15;8:42:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1094;75;2;2023-03-15;10:33:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1095;75;2;2023-03-15;19:15:10;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1096;26;3;2023-03-15;9:53:53;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1097;26;3;2023-03-15;17:50:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1098;80;2;2023-03-15;7:49:41;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1099;80;2;2023-03-15;15:38:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1100;38;3;2023-03-15;6:51:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1101;38;3;2023-03-15;16:44:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1102;28;5;2023-03-15;10:38:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1103;28;5;2023-03-15;19:16:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1104;6;5;2023-03-15;7:59:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1105;6;5;2023-03-15;15:40:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1106;5;5;2023-03-15;6:24:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1107;5;5;2023-03-15;16:42:23;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1108;12;5;2023-03-15;7:36:36;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1109;12;5;2023-03-15;16:31:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1110;17;3;2023-03-15;8:56:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1111;17;3;2023-03-15;15:59:35;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1112;31;5;2023-03-15;7:59:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1113;31;5;2023-03-15;18:41:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1114;18;2;2023-03-15;9:25:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1115;18;2;2023-03-15;18:37:39;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1116;62;2;2023-03-15;8:02:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1117;62;2;2023-03-15;20:28:25;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1118;77;1;2023-03-15;7:03:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1119;77;1;2023-03-15;18:27:16;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1120;53;2;2023-03-15;8:59:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1121;53;2;2023-03-15;18:23:27;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1122;60;4;2023-03-15;7:51:44;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1123;60;4;2023-03-15;20:56:20;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1124;34;1;2023-03-15;8:15:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1125;34;1;2023-03-15;16:50:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1126;51;5;2023-03-15;10:01:46;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1127;51;5;2023-03-15;17:48:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1128;57;5;2023-03-15;7:50:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1129;57;5;2023-03-15;17:26:05;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1130;63;2;2023-03-15;9:45:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1131;55;5;2023-03-15;9:45:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1132;55;5;2023-03-15;19:28:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1133;4;4;2023-03-15;6:51:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1134;4;4;2023-03-15;16:25:53;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1135;35;3;2023-03-15;7:49:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1136;35;3;2023-03-15;19:28:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1137;66;3;2023-03-15;10:34:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1138;39;3;2023-03-15;6:44:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1139;39;3;2023-03-15;18:50:45;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1140;36;4;2023-03-15;6:43:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1141;36;4;2023-03-15;16:47:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1142;70;2;2023-03-15;9:44:49;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1143;52;3;2023-03-15;6:57:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1144;52;3;2023-03-15;15:00:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1145;78;2;2023-03-15;7:57:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1146;78;2;2023-03-15;18:38:06;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1147;23;5;2023-03-15;6:36:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1148;23;5;2023-03-15;17:43:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1149;27;2;2023-03-15;9:51:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1150;27;2;2023-03-15;17:02:18;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1151;79;2;2023-03-15;9:59:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1152;79;2;2023-03-15;15:28:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1153;47;2;2023-03-15;6:41:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1154;47;2;2023-03-15;18:48:51;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1155;59;1;2023-03-15;7:30:21;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1156;59;1;2023-03-15;19:03:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1157;29;5;2023-03-15;8:11:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1158;29;5;2023-03-15;15:27:20;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1159;25;5;2023-03-15;10:40:58;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1160;25;5;2023-03-15;15:57:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1161;3;4;2023-03-15;8:32:03;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1162;3;4;2023-03-15;19:56:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1163;46;5;2023-03-15;7:22:15;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1164;46;5;2023-03-15;20:10:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1165;2;4;2023-03-15;7:05:38;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1166;2;4;2023-03-15;20:34:34;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1167;43;4;2023-03-15;10:24:05;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1168;43;4;2023-03-15;18:59:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1169;56;4;2023-03-15;9:51:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1170;8;4;2023-03-15;10:11:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1171;8;4;2023-03-15;15:02:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1172;61;1;2023-03-15;8:46:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1173;61;1;2023-03-15;15:55:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1174;40;5;2023-03-15;9:35:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1175;40;5;2023-03-15;17:31:19;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1176;19;5;2023-03-15;7:10:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1177;19;5;2023-03-15;15:40:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1178;50;3;2023-03-15;7:09:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1179;50;3;2023-03-15;15:32:24;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1180;54;4;2023-03-16;7:18:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1181;54;4;2023-03-16;15:11:36;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1182;44;2;2023-03-16;6:56:13;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1183;45;3;2023-03-16;10:47:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1184;10;4;2023-03-16;9:08:43;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1185;10;4;2023-03-16;16:33:33;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1186;24;3;2023-03-16;9:18:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1187;24;3;2023-03-16;18:59:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1188;65;2;2023-03-16;6:16:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1189;65;2;2023-03-16;16:16:01;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1190;73;5;2023-03-16;10:58:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1191;73;5;2023-03-16;15:06:50;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1192;16;3;2023-03-16;10:18:02;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1193;9;1;2023-03-16;8:00:19;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1194;9;1;2023-03-16;19:39:57;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1195;7;2;2023-03-16;10:09:07;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1196;7;2;2023-03-16;18:30:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1197;74;5;2023-03-16;10:04:01;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1198;74;5;2023-03-16;17:55:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1199;1;1;2023-03-16;7:17:30;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1200;1;1;2023-03-16;16:21:09;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1201;30;1;2023-03-16;8:51:52;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1202;30;1;2023-03-16;18:50:14;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1203;49;4;2023-03-16;9:58:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1204;49;4;2023-03-16;15:38:29;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1205;15;4;2023-03-16;6:18:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1206;15;4;2023-03-16;16:02:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1207;69;3;2023-03-16;8:37:56;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1208;69;3;2023-03-16;16:45:58;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1209;41;4;2023-03-16;7:03:31;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1210;41;4;2023-03-16;17:16:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1211;68;2;2023-03-16;8:58:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1212;68;2;2023-03-16;15:12:37;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1213;22;3;2023-03-16;7:24:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1214;22;3;2023-03-16;15:58:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1215;76;2;2023-03-16;10:05:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1216;76;2;2023-03-16;17:00:43;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1217;58;2;2023-03-16;9:44:12;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1218;58;2;2023-03-16;19:12:55;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1219;11;5;2023-03-16;7:15:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1220;11;5;2023-03-16;15:56:17;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1221;20;4;2023-03-16;7:18:17;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1222;20;4;2023-03-16;17:48:44;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1223;72;2;2023-03-16;7:17:20;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1224;72;2;2023-03-16;18:31:12;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1225;14;4;2023-03-16;8:50:23;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1226;14;4;2023-03-16;15:58:15;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1227;75;1;2023-03-16;9:04:08;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1228;75;1;2023-03-16;15:00:49;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1229;26;1;2023-03-16;6:09:29;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1230;26;1;2023-03-16;16:47:40;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1231;80;2;2023-03-16;9:42:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1232;38;2;2023-03-16;8:41:25;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1233;38;2;2023-03-16;15:00:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1234;28;3;2023-03-16;9:37:11;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1235;28;3;2023-03-16;19:19:00;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1236;6;5;2023-03-16;10:57:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1237;6;5;2023-03-16;16:02:44;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1238;5;3;2023-03-16;6:29:37;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1239;5;3;2023-03-16;17:18:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1240;12;1;2023-03-16;6:52:28;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1241;12;1;2023-03-16;16:13:13;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1242;17;4;2023-03-16;7:10:54;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1243;17;4;2023-03-16;16:32:38;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1244;31;5;2023-03-16;6:03:24;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1245;31;5;2023-03-16;15:07:47;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1246;18;2;2023-03-16;7:15:50;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1247;18;2;2023-03-16;18:36:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1248;62;1;2023-03-16;6:02:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1249;62;1;2023-03-16;20:20:28;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1250;77;5;2023-03-16;10:27:42;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1251;77;5;2023-03-16;15:40:42;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1252;53;3;2023-03-16;10:51:14;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1253;53;3;2023-03-16;15:10:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1254;60;4;2023-03-16;7:53:18;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1255;60;4;2023-03-16;18:02:52;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1256;34;1;2023-03-16;8:48:40;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1257;34;1;2023-03-16;20:05:31;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1258;51;4;2023-03-16;8:38:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1259;51;4;2023-03-16;15:40:22;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1260;57;3;2023-03-16;10:57:45;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1261;57;3;2023-03-16;18:31:11;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1262;63;5;2023-03-16;7:31:26;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1263;55;1;2023-03-16;7:34:27;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1264;55;1;2023-03-16;20:08:07;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1265;4;4;2023-03-16;9:48:51;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1266;4;4;2023-03-16;18:22:46;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1267;35;1;2023-03-16;8:19:10;in;2023-03-27 15:12:47;2023-03-27 15:12:47
1268;35;1;2023-03-16;20:02:32;out;2023-03-27 15:12:47;2023-03-27 15:12:47
1269;66;4;2023-03-16;8:02:06;in;2023-03-27 15:12:47;2023-03-27 15:12:47
